competitor_500m,restaurant_500m,fastfood_500m,distance_to_university,distance_to_mall,distance_to_primary_road,target
15,32,3,194.89964198267018,1921.115270205786,199.95888886132184,1
19,36,3,516.9878264925966,1598.797966962322,8.196061023942761,1
14,33,3,376.0794172471133,1743.0233616671808,142.42235123430189,1
17,23,3,233.98098297106966,1964.7281448860908,362.4198809017915,1
4,3,1,641.1747026909599,3236.90829434847,380.39571011350955,1
3,5,0,917.1510811333296,2245.785678122507,1070.2989259776277,1
5,1,0,452.75213648854367,2360.8545095477994,733.1707385529506,1
5,1,0,448.42108551198504,2360.42389685382,729.0089518175133,1
5,1,0,444.8702669123579,2349.6076472630198,724.7933629648438,1
12,26,7,323.4439007554815,1566.2861851462308,567.4121428376229,1
0,0,1,475.69360884941074,1192.583465430696,73.20075509800391,1
8,25,1,408.0283945578468,2108.809070674855,61.48964573192327,1
0,1,0,758.1020261374697,3238.7171261476337,783.6656561833341,1
14,32,3,234.62517921381144,1881.5803934681026,162.6927815264225,1
1,12,0,958.7443546405754,597.4405033967655,314.82846217119004,1
15,27,4,241.11537604308484,632.588134833271,247.08404888226025,1
13,20,0,211.05645106561974,213.3279264040376,110.0092931690645,1
6,12,7,735.6132756865181,549.0669793809154,40.43197644051858,1
0,0,0,3170.0324423630577,1836.6931625906584,548.0330535349582,1
14,28,4,326.96334510428414,623.2662917048143,82.62424615514344,1
15,28,4,349.2139840314809,614.446829007271,57.931589770818,1
25,35,5,227.69721797384682,815.342183331267,317.65786630305087,1
10,19,9,535.9047989365708,492.75329148804224,29.111073837728057,1
7,10,4,2295.128937496262,659.2388486344347,898.1200490013011,1
8,13,6,2208.9780984138533,583.3967303788185,877.1623943184221,1
9,14,9,2186.6461156504583,564.6584447978987,873.8070659662365,1
13,29,15,2046.7538780793363,448.79721253272834,893.6939510542499,1
13,28,15,2079.8106083981183,475.7424993389206,885.0974250262436,1
3,2,4,2389.7353318067494,1024.0755221340576,252.41759215737903,1
3,2,4,2432.4891589989993,993.0273607084486,310.35233588180597,1
3,2,4,2424.1767267349283,988.8179978803339,311.5295789278903,1
3,2,4,2386.479521742421,970.7981410543283,318.3801238767124,1
27,39,4,236.57703302473172,291.36874970702974,14.535575892467003,1
10,5,7,888.0451174926944,108.65392011439133,29.573570299754486,1
5,6,0,255.76205887544953,2582.2299579987107,89.11481150582239,1
5,7,0,221.12899853574274,2314.7651825314615,188.35249345292925,1
6,13,1,234.03293499868994,1047.112014783288,722.7072412476344,1
6,11,1,1844.7036327358398,2907.6044289946108,465.51706694802164,1
6,11,1,1893.1723004537992,2854.2385194430826,513.2697636681908,1
15,34,13,2093.4041167529103,501.72562988522424,1290.8956252097091,1
9,21,7,2034.5927251767464,507.1525871207811,1421.4120232505782,1
9,20,4,2006.1240118592755,519.615624184734,1484.2838357829203,1
8,18,0,2040.7789486082297,670.1966046704227,1662.5826566696269,1
8,18,0,2076.374841963758,624.5292369810276,1551.557196903114,1
14,19,2,676.7000173220989,480.25001003798405,45.73381641070839,1
3,7,10,732.4204210149427,811.9672158042498,27.072241068614865,1
3,8,10,742.6032582830087,803.9065796190991,27.97949162119626,1
3,6,4,1008.2251426682832,572.9456579444317,11.881534492270326,1
3,0,3,1895.819618705427,435.60085306128076,35.42401265966676,1
0,0,0,3461.792543009561,2914.091049259759,449.2290802193327,0
0,0,0,1947.7447865540585,1829.368155919765,240.07316555545765,0
0,2,0,753.0865657768097,1065.6547026829546,426.8633501287496,0
0,0,0,2156.04065758456,3393.092169676091,783.6914195981273,0
2,9,1,1010.4596075077125,390.2442444322922,259.04011111275173,0
0,0,0,1235.1363412223218,2293.12917495838,100.83692437999984,0
0,0,0,2927.8084658817575,3067.8371634825457,2622.455020074767,0
0,0,0,3412.8297172952384,1959.0223342620836,109.5562671936617,0
1,0,0,2355.7738262141543,428.40141390303694,38.69965296425261,0
0,0,0,4255.834168669932,3017.262276862679,1893.4946107648263,0
0,0,0,3451.06094714976,2400.005665194896,1250.8455585878644,0
2,1,0,2086.1990608653846,2624.284866927176,148.82430987808544,0
0,0,0,449.4268471005489,1276.2915417055026,456.6047042962151,0
0,1,0,1823.8870178184627,4146.935075518213,259.81677156260633,0
0,0,2,1156.0622970769502,986.8754952085982,817.5817814561798,0
1,0,0,1557.4618714980663,1502.4504267666375,239.0058041722259,0
0,4,0,1016.098512009797,1308.9712297797628,335.27799151556735,0
1,0,2,455.6763134868327,2527.873787899903,451.7850763878803,0
0,1,0,2586.1539551390874,2643.5445450444868,88.72641858238225,0
0,0,0,854.538373068091,3022.447209662032,2029.250273417059,0
0,1,0,2145.03834596925,1441.8219809398229,29.562243772933947,0
0,0,0,260.5268603647912,977.826138091359,676.5970986775891,0
11,16,8,547.5125086694686,774.7295970789643,272.13535445620187,0
4,4,3,1284.2792871738595,358.00459052515384,76.76449327922809,0
0,0,0,2815.3003648092276,2805.135328181092,728.1005144303798,0
0,0,0,1598.2144546622487,2871.2368700579923,307.2084518020952,0
2,2,2,424.457427211479,3003.9743506534337,90.35296919924616,0
3,2,0,213.68291015746462,1811.50451125263,98.39517254017603,0
0,13,2,817.1476275826313,159.71648254672405,137.2807179639066,0
0,1,0,1709.406363885885,944.8134751551778,1140.8403281867606,0
11,22,9,1622.5612980813057,495.11934687790733,841.3651736364627,0
4,10,2,127.75138657867252,1800.3771552125963,199.25545538269984,0
0,3,0,942.0536239921921,3205.8467871289586,38.28133530502904,0
1,0,0,2499.417020767236,235.73488253662998,159.4912832518496,0
0,6,2,659.6467078451814,1634.9795650543174,155.04992758775748,0
0,0,0,4006.323181360659,2271.4570686541683,1158.7214610207388,0
9,19,3,155.23018837510557,667.3212356043945,255.82932114167747,0
0,0,0,2912.029844602424,1317.9323518652225,232.47277922454901,0
0,0,0,2262.9498160582693,1706.4384729285998,2709.955956834313,0
0,5,0,1033.1449405620592,926.123257867957,349.2865884487227,0
0,0,0,3602.6500671940994,1061.3335024719318,198.2480768896559,0
1,0,0,348.29127771691117,1296.2306016230375,874.0615989753865,0
8,10,0,387.0583642872048,645.4854185420113,133.9101962712475,0
0,0,0,53.194897558870515,2641.8857947025967,93.40961378451924,0
0,2,0,464.56473643412664,1434.9475115439016,315.2738150848621,0
1,4,0,677.1949581256722,232.504272561071,183.75612193818336,0
0,0,0,1550.592452254127,3893.1272191189532,466.14550865574273,0
0,0,0,2150.372756790045,2378.3168893444313,808.6670140533341,0
1,0,0,956.3531945591521,1613.583651070555,1288.028449897854,0
1,1,0,564.2823005996358,1716.4795457965527,249.98675509468657,0
1,0,1,1367.151106117688,3088.9239382853434,1014.2193707818442,0
1,9,1,433.76706247634814,1912.6650617112637,275.42052661878154,0
0,1,1,2788.6894156975654,1216.807914940905,62.98790682398852,0
1,0,0,4866.974978764044,2741.4371968668233,2207.887087534777,0
0,1,0,3297.6530708670603,1288.8823152436655,675.6458592638032,0
1,2,1,623.4011830365107,3040.4138056992065,170.59157907567467,0
2,3,0,866.6352973102231,1774.1694251084307,777.3391531620774,0
0,0,0,529.9063525278902,682.8401580280852,431.4570367907458,0
4,10,1,1510.9058649590306,369.214103709181,106.94451266851631,0
0,0,1,2215.9547224521502,2370.653787204544,639.1516036129893,0
0,0,0,4577.24147378436,3107.3946845541477,2139.5363733357717,0
0,1,0,1764.6185062959023,4099.855455290234,321.1731704158546,0
0,0,0,612.3166204282927,1880.2713875585885,18.36649163851597,0
1,0,0,937.2116380147752,1820.9272475508553,702.866669697064,0
0,0,0,5282.816165735375,1198.2765469461365,1074.0535539660941,0
0,0,0,1846.82662136931,2120.9389492237774,496.31494374369026,0
13,39,5,776.1036296585539,231.228028302872,130.85324889663818,0
0,0,0,2118.4163060404812,2005.8023895450162,484.68601845735014,0
0,0,0,1322.725144099434,1408.4221015665364,443.4022238649767,0
0,0,0,1859.3088342062356,1342.5993192672213,2374.3904783474118,0
1,4,0,709.9601432141803,240.9829900864702,225.8551081352668,0
0,1,0,1382.4594211224387,1439.3589411498301,409.07891457225105,0
0,0,0,3072.008221879642,2836.107746989644,2512.2787796613347,0
0,0,0,4943.628181311292,1066.1097943236325,934.3689703822901,0
0,1,0,3194.29758205491,1477.7061328410641,1025.9472611946803,0
0,0,0,704.5141959550726,2211.893116181415,232.20112731403827,0
1,1,0,402.1429748347788,2215.411432415461,717.5731999888835,0
0,0,0,512.9944233925394,1764.0579215472078,309.3884435673512,0
1,2,0,2310.653839886674,2786.0163924973076,14.463261384610123,0
0,0,0,1660.358921419259,2920.068042977791,366.99830769777924,0
0,0,0,2421.50820053585,1764.0093803407929,330.8563104868525,0
0,2,1,1180.0274003754064,2332.1701316061276,228.2911571946124,0
9,12,5,290.73079128532623,1100.1773312737096,665.2512134992711,0
1,13,1,739.8625611587515,952.4384455870028,163.6175825217864,0
0,0,0,1396.7129355618954,3102.655957023159,284.3644494011971,0
3,0,0,2240.4752989820827,2547.9714717666334,449.2812302246737,0
0,0,0,2459.1702193790115,2035.4972856166764,519.8831455970137,0
3,6,0,259.85522632789537,498.8796110784937,273.9207552994399,0
0,0,0,1430.6146689052257,2479.225863116597,123.10099684131174,0
2,3,0,690.7732645427078,1959.975127567789,722.6553807868127,0
0,2,0,2347.6913468626935,2778.376088426514,47.991120538361685,0
3,7,7,410.4113441115422,983.8035134029748,331.99109252178977,0
0,0,0,739.8493481801938,926.7112175187226,1088.8799113815255,0
0,0,0,1730.8129355312196,2208.128073669931,170.8100573326739,0
0,0,0,2200.152371292216,1952.0933555263175,178.82802641848974,0
3,11,4,542.1850346784358,465.32351801294857,16.191191562941018,0
0,0,0,2156.1942542319566,1496.7528939210995,2646.8237356655904,0
1,6,1,877.5241920729901,360.1561752299038,215.18968250603712,0
1,0,0,600.4757273522328,1413.730303932183,93.79829202858329,0
0,0,0,1758.7874630184267,2861.50168946511,471.22778968948654,0
0,1,0,1980.0361111273894,2672.3774042754458,842.9523661170609,0
3,6,0,466.70761300744965,2853.017803690093,208.49787884564543,0
1,0,0,3265.1568669145795,1898.4146857139008,440.11733110365424,0
0,0,0,2568.3989176398236,2341.0439998642305,1994.0808035358946,0
1,0,0,940.5158754231353,1092.9116560244795,532.4264377081747,0
6,10,2,1396.6029202737188,546.5768905756092,360.6762896694636,0
0,0,0,1186.3476914080159,1398.2807173253582,610.5712341420146,0
0,0,0,3627.7300162840716,2885.882635890671,1726.6568636891714,0
0,0,0,1321.2207868762664,927.9868661182389,20.983390083296793,0
0,0,0,934.3404714281622,1341.8615602041525,415.13197341284035,0
0,2,0,639.8396111088958,844.9672724799584,15.719540580929145,0
0,0,0,3195.5961909319126,1807.8937400063016,384.17288550693434,0
1,3,0,785.6964779692211,1347.6072710937228,165.29228438895606,0
0,2,0,534.676774413922,2093.20528013793,745.0625065160776,0
2,1,0,621.0160500729742,3044.815264451326,659.1470052858036,0
0,0,0,3117.9782258759838,1281.0331968228147,395.671215535589,0
9,23,3,733.2544371839407,1022.98400550942,613.2462111320779,0
0,2,0,250.80114477668323,1520.114875496528,138.40012585075343,0
0,0,1,1233.4711811394773,2348.583911964064,155.5810935283733,0
0,0,0,3221.259766692856,2753.4244459374195,553.6119565360968,0
2,3,2,422.45026696008745,1162.4633754857834,487.313384901205,0
0,0,0,964.6911505607267,2251.8441214878844,277.04072302300386,0
1,0,0,2315.8961388725056,321.36383105566915,30.948332711135492,0
2,0,0,1740.7627022893016,570.1517924570321,521.8034155421499,0
0,1,0,3286.6057561219827,1486.5455017039815,1288.7364261383414,0
0,0,0,548.1922178384506,454.89394205890954,28.692028391227584,0
1,5,1,457.13069772588426,905.5340398336607,402.81908411251663,0
4,1,4,2036.9922071818605,794.1186382171187,490.95521800777095,0
2,1,1,513.7677415149993,727.9304425640129,390.6831290744473,0
0,1,1,2942.046338266362,1575.1548064287535,247.0584543530902,0
0,0,0,1342.7114254375472,915.9553672636688,89.36490724331782,0
3,1,0,719.2792422279887,732.9476571581919,234.601191044694,0
0,1,1,726.7178849846841,783.3755597961929,81.360818835198,0
0,1,0,3033.722549657529,1571.637959391246,531.2081921711197,0
5,4,0,643.4273504169873,2251.3287700278916,140.84742041388424,0
0,5,1,568.6545574078343,898.5540303959585,23.130215524300272,0
1,1,0,1024.5045552580086,3223.5217381531606,1069.0177535237783,0
1,5,0,759.9972933819816,2894.3426037102035,178.19389409800203,0
0,0,0,1854.002660164568,1043.2458826261645,2237.0563421458537,0
1,2,1,458.9258559850525,2880.1755195561595,193.51900672032903,0
0,1,0,681.4623669262213,2713.0606180429972,1021.452072950942,0
1,0,0,859.594139751067,1783.007380703884,1062.4743233169484,0
2,0,0,696.3813884959835,1894.6106893452088,875.6218555379118,0
0,1,0,1953.5310900894847,3544.460947985337,1445.5444116941887,0
0,0,0,2653.627957557018,2562.8731666348276,531.2258724686512,0
0,0,0,4270.532151325566,2820.8275939924783,1704.3826238411698,0
0,0,1,2656.1949242547025,2396.0168817795707,603.3628450090066,0
0,0,0,912.951539225606,1622.9484143656362,504.02335927023796,0
5,4,3,1031.6143223638553,410.6202972991965,13.125395611951578,0
0,0,0,2167.635301358915,1344.781523896335,98.59415269152403,0
1,0,0,2591.9605275025438,2601.272236550393,449.9213530564539,0
0,1,0,3002.3285050990426,1604.7142712778398,759.1823218885803,0
0,0,0,4103.55658327878,668.3272881981734,88.13477625726897,0
0,0,0,3724.2701332842144,1423.8641735088956,93.05555111641938,0
0,0,0,1741.327245185874,4594.187076470916,3678.961172450463,0
0,2,0,2574.246071718842,2173.9142825998806,1004.8775634850789,0
0,0,0,3471.603058023268,1202.8788829807393,150.24045093653874,0
0,0,0,367.21047636187575,1471.633881480564,643.6062803071788,0
0,0,0,2836.409343476883,1892.3607644091485,607.4301252135043,0
0,0,0,1805.220764872744,2287.4105255416316,1651.0552993766382,0
2,1,0,472.8600662350776,520.021086218151,98.7479662668157,0
0,0,0,887.4032560660121,3645.345000404196,2655.5661102750787,0
0,0,1,722.7576589286818,1529.6522013731565,1152.124161668465,0
0,0,0,589.6269890024996,1725.8734506754058,331.04584971856707,0
1,2,6,1104.042511267491,324.119204088766,301.36590801493696,0
0,0,0,3403.6765999130184,1390.8324822857523,162.30424013355534,0
0,0,0,2392.2029404176865,1804.9040398156842,1156.6240300790141,0
0,0,0,675.9848350344528,1302.1721432609093,917.467640030486,0
0,2,0,455.8985623171523,939.5194630544838,175.1095250015637,0
0,0,0,3211.90625610025,1746.7893921257714,386.83315184003914,0
0,0,0,724.200147617609,1724.8821905566174,234.5353658663813,0
1,4,0,2064.801854137454,1059.2564211955225,2151.135940123421,0
0,1,1,2587.0813324693204,972.143753396315,43.90624808395093,0
2,6,0,2358.343321628296,2373.183537888253,645.432957523206,0
0,0,0,1222.6917374021987,3785.203084392086,2882.262233982421,0
0,1,0,1564.796253853204,2651.142283862803,235.67580068516932,0
0,5,0,932.7975978126152,1586.079077398625,84.47315782684353,0
0,0,0,2962.7556752940704,2752.031212473551,2413.1891255157925,0
0,0,1,2144.080290908457,2145.1168410726536,471.817991059918,0
0,1,2,1421.2550135416823,2577.2602506817975,164.08294104290502,0
1,13,1,665.5289129224359,838.2632634667259,427.98659185009535,0
2,15,3,494.2442757796862,1107.5540900500853,783.1412765394356,0
0,1,0,2120.545006265097,4265.599859369494,73.76723494594475,0
9,35,9,798.441203094663,423.40370175258124,163.19429985791285,0
3,11,1,787.8313658918992,1278.9441682579452,35.38314059175692,0
6,3,2,844.4171290303718,651.9569675033673,222.5704136290623,0
3,0,1,1744.8490512466205,978.0605920807928,433.10073030013547,0
0,0,0,1209.7037191644297,1491.8889456640168,171.26483910998613,0
0,3,4,817.257866166333,757.0641119400913,119.66076861625176,0
0,0,0,1066.880404750087,1060.9131907578878,757.8413548185281,0
0,0,0,1618.060175193898,1770.8879805847175,219.99113367611537,0
0,0,0,1429.0876955483798,2425.30360947036,351.5652854897733,0
0,0,0,1838.1185995785092,1758.535419906935,1301.3763618502246,0
1,0,0,3347.148717955596,1981.724405429819,471.1310312565772,0
3,4,0,732.7333111640432,2636.034522690147,345.5853520303847,0
1,0,0,490.3480638638737,979.232324268405,679.547421469977,0
0,0,0,1408.8658059859315,3419.023187815516,2628.305932155082,0
0,1,0,650.6788927031424,1973.4422319585249,371.13401016545237,0
2,1,0,1361.8043133151011,991.1262932525317,61.657009791462485,0
2,2,1,677.7555034079105,2169.172914940342,63.466312117078665,0
0,0,1,167.19952935595296,1218.268005020671,609.2998852339545,0
1,1,0,392.72875718439144,1790.8451405166636,487.368935416551,0
1,7,3,963.116895842837,400.44310359214336,301.80491386651556,0
0,0,0,348.402817954737,492.31135212803355,198.79328187102197,0
1,1,0,2611.8809374027446,986.7083938720983,1031.3854492872197,0
4,6,8,682.2197233921528,790.3286062928909,306.6246674767319,0
0,0,0,1411.8447281620272,4538.123499285526,3509.185543645967,0
0,0,0,1187.3176240866205,2115.391279242419,1195.7365666292606,0
1,2,4,1040.182444751083,438.1214398417496,250.94959322333926,0
1,0,0,2624.989496355762,1196.6915265155483,666.7759696741826,0
0,0,0,2323.783891778169,1710.5727514083628,1188.3339916738357,0
2,20,3,665.5861744877029,1206.412343665851,639.5716815238943,0
1,0,1,2229.0131139301034,769.0180535790763,38.948285889860124,0
0,0,0,1209.2132909370216,2093.2887081492586,1210.3792310983094,0
9,25,14,621.1119732522328,411.1817567624877,35.964950839294744,0
0,0,0,998.2267087955695,1432.9025077313288,1040.0116914799194,0
0,0,0,1385.110587331662,3690.415657230395,605.9024294225666,0
0,0,0,818.7916151454992,2157.1405224173814,328.41666438941826,0
1,1,0,2248.9444374321633,1177.8781919817513,52.832627108554234,0
0,1,0,747.4848590571823,2067.920866189891,179.93621638683183,0
1,3,0,2324.4895331530543,2719.123346077315,319.8243675730218,0
4,6,0,433.8018123811504,2820.2787972440597,178.93420087299586,0
1,0,0,839.1377428959778,1441.2386356120508,326.2386771888867,0
2,10,1,690.3908267002607,597.0078284942823,150.2539756276485,0
0,0,0,896.2312280624254,2105.184332504623,508.6907251632515,0
1,0,0,1482.4043754748582,2243.283427605846,558.5404960732818,0
0,0,0,2389.922620026871,3828.0482258114507,1899.630889272718,0
0,0,0,1754.5300976503152,2056.8109729766716,146.04620563511406,0
2,4,0,472.2544899019807,2177.011408137784,633.0421837193221,0
6,10,1,619.4209321633344,1378.4903000247227,817.6608950835893,0
0,0,0,4364.369999004048,839.0615919061148,493.7454576879309,0
0,0,0,267.50608185143034,2394.230508445315,58.7760105281913,0
0,0,0,1625.4525927198495,1470.060528310106,1018.5185013851818,0
4,5,0,1373.0362191948275,2770.849664851617,27.248653260945247,0
0,2,0,522.2617150996642,2695.7105531156067,576.5663640119166,0
0,0,0,3972.792328990333,2446.4622562110308,1329.5858985230966,0
0,0,0,4003.902564799951,843.0991102057461,889.4452554252463,0
10,12,9,699.0830503287534,217.90907663818336,17.25027199368558,0
0,0,0,1010.3845903518277,2343.435185296529,166.24397023058185,0
0,0,0,77.96119672521151,3609.448651381636,2321.983135020943,0
0,0,0,1788.027410660524,1131.496429470452,210.066336223759,0
0,1,0,853.3669273810766,2478.8517801689923,813.3048445013135,0
7,7,0,711.5086827401494,713.5100691098593,739.9770440975603,0
0,0,0,4141.315090479266,690.3847343068034,159.08198105884645,0
0,0,0,1187.4213232371087,1647.2714438751834,966.9427714500661,0
0,0,0,797.5465671547637,1985.5249389174157,61.552473773730284,0
0,1,0,1549.0394008334854,1695.910164922236,930.6969208649399,0
0,0,0,3367.3698756141184,1319.006774867695,214.40223842817232,0
1,2,0,705.4051795943287,2297.2301381158577,389.9529137312172,0
0,0,0,5000.453868149478,1144.7268957551423,1016.2597238829478,0
2,5,1,2635.602455411749,2049.1493133106305,3.1432091895256216,0
0,0,0,3760.1731201717375,2927.8218480427613,283.59590235138126,0
0,0,0,1938.720682977875,638.4132305898545,122.32695193995289,0
1,0,0,3107.0253792443777,1899.1054691981278,922.0028665332906,0
0,0,0,2558.7804782031963,1214.8162281383975,320.6614434478771,0
0,0,0,1516.272336739941,2315.109292102882,159.8571928313423,0
1,1,3,1021.8891397554268,378.8139661707715,191.65869796804637,0
2,5,1,145.69007932780642,490.9269138889807,228.23870619447055,0
0,1,0,2920.3116712219794,2313.966717349195,50.48907630427505,0
0,0,0,2207.4462943727513,2626.9247201000444,429.81126519377307,0
0,0,0,3907.4212838991757,3156.643477628145,2001.6080165852263,0
0,0,0,1815.2590469410961,3103.3731389757677,827.55118187869,0
2,3,2,1034.244138759602,496.978016063396,338.76684456055386,0
0,0,0,2152.5912194794196,1627.7653855930164,382.0849397686951,0
1,0,0,2047.8107031196741,2080.1943990297377,387.4390326425048,0
0,1,1,694.5624589087163,975.8554903160833,628.7643811947262,0
1,0,1,916.0364530493416,2537.134510145869,871.6726893867444,0
5,1,0,938.5309063951349,2656.630078125751,1219.8862628884879,0
0,0,0,502.3324235466577,1896.3358289286823,85.55588076624848,0
0,0,0,1762.6544295241665,1038.3471607875083,2261.8163139292283,0
0,0,0,1001.809494142667,2449.6812262559483,795.3926286830693,0
7,10,1,1522.1763040546557,2809.7447560537453,180.3347421509036,0
0,0,0,664.0854200519582,163.7443165405545,121.20678408400856,0
0,1,0,1866.4114830785668,1610.85987393977,161.4534291191598,0
3,8,0,197.19825890184245,2405.050135911224,454.2374181653038,0
0,0,0,3491.756998492125,2927.5254568925534,387.38569214202363,0
1,5,1,2268.100628544221,2202.965838264395,131.55182018546535,0
0,0,0,2838.1232997304423,2191.6172006538077,443.2057405726522,0
0,0,0,2693.1202509298496,3047.609901250445,2556.4189866279708,0
0,2,1,151.84279049543903,1869.799492116092,195.606599633652,0
0,0,0,3313.3749804964673,2783.7448924120436,460.5423411079347,0
0,0,0,1505.2926205151286,1771.171593303696,160.6102893222746,0
7,25,2,542.634067759124,1982.8135279773328,234.42174141580944,0
0,1,0,566.0733133701349,1135.598769327751,613.8012556488843,0
0,0,1,2183.747963459282,2194.7364759739103,507.7500543977248,0
0,2,0,2418.9630869898383,2741.909316007561,33.95909093106076,0
0,0,0,909.712874461696,596.9880859862386,623.0321214441371,0
7,3,5,1939.172904800338,643.0559688700432,641.8795281694083,0
1,3,0,653.6313155906593,408.12126661434803,333.86429312024273,0
0,1,0,2766.4911019920974,2429.3730958294623,16.602974431786183,0
0,0,0,3654.7562881978815,2695.5575258010913,16.56977712007532,0
4,7,4,311.1914120924966,1485.19436471073,940.5488676550841,0
0,0,0,3630.094865767983,1081.5731203488385,103.91260607969893,0
0,0,0,1564.7767745553338,1012.4799260395445,16.55938611480617,0
3,0,1,1496.189116205486,1345.3144945247532,201.0469419503234,0
0,0,0,3280.577414861728,2092.838833307825,250.8149212568291,0
0,0,0,985.3781564522689,2441.2559794008002,958.813757948764,0
0,1,0,2920.734916651857,1480.4398197947057,625.5497737220629,0
0,3,0,1273.7880734300961,2338.557056784579,1320.2120726327844,0
0,0,0,96.39941401336563,2361.2892410703375,147.51249841322985,0
0,0,0,811.6272726494674,2113.5123012682866,241.48777530652842,0
6,11,1,124.57024423223655,757.4730880520988,465.769946972489,0
0,10,1,671.7916892336739,679.0581700388811,453.7291452657953,0
0,3,0,452.8582705216281,1252.2218205075094,609.6136453652248,0
0,0,0,1434.2315559479318,2178.726832585416,297.7889488362336,0
0,0,0,988.1082362063041,2882.920696840883,1210.036997391489,0
0,0,0,382.5322739825797,1987.1894928177596,208.55429048271122,0
0,0,0,4263.721816800709,1951.4819412959528,928.6765870463812,0
0,0,0,2132.5235378645266,1609.275412558691,853.4959855181457,0
0,0,0,1954.6773168346854,1235.7158319559132,1200.5749046526664,0
2,2,0,1249.6162611517825,1198.1621564499223,109.96431558535075,0
8,13,8,396.87746523426534,415.167944176069,151.11360380908806,0
0,0,3,884.6223791654634,359.11664470379316,8.215411150122314,0
0,0,0,1107.7969884861325,2600.755163938933,1629.4761155986712,0
16,40,17,207.5860658013433,207.6474676673984,0.818251931499424,0
1,3,0,706.3852533036504,1523.6003364891544,652.9334623481818,0
3,1,0,201.6914193555055,1750.4104866642826,199.6540406024097,0
4,5,1,871.0053189829739,396.1438643692892,499.83681429067497,0
0,3,2,584.5432247825794,1702.5827217946423,94.07832780367691,0
0,0,0,1678.564160132016,1505.9804614184038,175.77891134197804,0
8,24,3,66.88533819964985,736.3025059611776,262.7789374590241,0
0,0,1,2302.146888153913,2362.8465730940225,679.3247860063086,0
13,23,6,228.69624557802095,544.1457705460513,350.49401392577073,0
0,0,0,2118.4476616441084,1636.8641112395553,230.3323505711102,0
6,11,5,258.6074670322863,1390.172737652553,878.2630317275257,0
2,6,1,484.57426115315303,2869.5229659570286,384.372223463655,0
0,0,0,2882.608358558021,2641.7867673158526,578.2066172696353,0
1,3,0,2456.7616822617288,2846.635178308385,374.89375531623165,0
0,0,0,3827.2859223155315,1497.1631619147402,193.7777726085255,0
0,0,0,1019.0954201827544,3817.6652905658757,2843.872593545599,0
0,0,0,3331.249236414739,1297.3857015307128,377.06691706705317,0
8,20,6,1586.616045208816,510.74708830713644,831.7848973265941,0
0,0,0,479.02999648879927,1746.4845971101013,47.61880226841196,0
2,0,0,679.5949750609115,983.5225344450851,1242.666555211383,0
0,0,0,2242.646065013159,2064.4154324328747,4.944388169185625,0
1,0,0,803.6247952815804,689.5068784155677,625.2540653871434,0
1,0,1,2291.0637386132053,868.2745292720613,134.54940177937374,0
0,0,1,699.020371128875,1419.1242987126168,528.167578668119,0
0,7,6,183.10560260650297,1366.106774798834,138.32433885519865,0
2,0,0,1123.2682175913926,775.4508392918004,520.3942512779573,0
11,16,2,542.4024292865425,781.3252069113458,6.060785611518142,0
5,4,1,1109.9895384717927,559.7874209352021,1443.8446556291879,0
5,11,2,1459.1613629951182,561.010379109446,311.46018294674394,0
1,0,2,552.6215101928397,2409.42074891884,225.63486465384204,0
0,0,0,1464.3057445207562,2035.304346370025,81.13547811613122,0
1,2,0,841.5482266731161,868.0744075299406,361.07320319379295,0
0,1,1,3023.6370488663533,1602.7253790903617,457.9469859843128,0
0,0,0,3969.4887987260995,2925.7547921305727,1789.5305085483005,0
0,0,0,2574.6850590950144,2399.7541046412443,2029.8148943652386,0
1,0,0,3347.5261501619934,2068.140380744438,819.9912906504152,0
0,0,0,3217.0214088175026,2162.120629261642,1005.1085833522308,0
0,0,0,1408.9274665249006,2478.5842355904883,486.176126752452,0
0,1,0,2996.681205275526,1605.328998029908,467.61366074370517,0
2,4,0,996.5162384034306,2196.070202936277,1203.9021366496015,0
3,3,1,1219.1646021603326,255.66244547020446,200.22467165331392,0
0,0,0,3205.9585475276485,2477.2723200177707,471.9902597640189,0
0,0,0,522.6323317422302,1071.1244997915685,90.30222122276821,0
0,0,0,1235.056433111747,972.2474496026452,216.50123042524677,0
0,0,0,1240.487916903115,1638.9267312457216,1505.0861343500296,0
0,0,0,560.0534178088072,1121.437208485562,660.6985701658847,0
0,0,0,1379.1939109046389,1385.7527987488222,180.69919793676334,0
0,1,0,528.3081100385173,2461.0218034787695,714.4120631476134,0
1,2,0,793.4268100850398,2199.8645773549156,319.1242218224283,0
0,0,0,2052.0676346710793,2080.9310831210773,550.7292610851498,0
0,0,0,1125.5352992757937,2524.7019779004627,1121.4987448833078,0
0,0,0,1339.8642869592584,4395.818606053071,3389.9866555705084,0
4,2,4,2725.21531712012,1315.860197504538,10.565816786160383,0
0,0,1,543.4134103516996,1600.1866243927855,751.7616637140618,0
14,39,15,266.3349006382178,412.43902694368523,59.206011153795764,0
3,1,0,799.5987250547979,2797.1463032836855,1049.3357455616506,0
0,1,0,682.1546691664427,2142.6953384379835,476.54726218534563,0
0,0,0,684.0044050306691,2776.5077072495337,697.8721289750025,0
0,0,0,2698.4803996142755,1099.9664803544108,1153.703191393682,0
17,30,5,965.5412610097794,618.9768318518016,349.14946202560515,0
3,10,1,112.55648334240755,2467.4397902483834,358.71020049798653,0
1,1,0,518.2247670616858,1920.9885567175195,310.4808447362486,0
